siteID,observer,date,startTime,interval,spp,d10,d20,d30,d40,d50,detection
STEPMARGA1,JLD,2016-04-30,0658,3,NOCA,0,1,0,0,0,A
STEPMARGA1,JLD,2016-04-30,0658,3,RBGB,1,0,0,0,0,B
STEPMARGA1,JLD,2016-04-30,0658,5,CACH,0,1,0,0,0,B
STEPMARGA1,JLD,2016-04-30,0658,5,CHSP,0,0,0,1,0,A
BAILEESVA1,JLM,2016-05-02,0840,2,CARW,0,0,0,1,0,A
BAILEESVA1,JLM,2016-05-02,0840,2,COGR,0,1,0,0,0,V
BAILEESVA1,JLM,2016-05-02,0840,2,GRCA,0,0,0,1,0,A
BAILEESVA1,JLM,2016-05-02,0840,3,AMRO,1,0,0,0,0,V
BAILEESVA1,JLM,2016-05-02,0840,3,CACH,0,0,0,0,1,A
BAILEESVA1,JLM,2016-05-02,0840,3,HOSP,0,0,1,0,0,A
BAILEESVA1,JLM,2016-05-02,0840,3,NOCA,0,0,1,0,0,A
BAILEESVA1,JLM,2016-05-02,0840,3,SOSP,0,2,0,0,0,A
BAILEESVA1,JLM,2016-05-02,0840,5,AMCR,0,1,0,0,0,A
BAILEESVA1,JLM,2016-05-02,0840,5,HOWR,0,0,0,0,1,A
COXANDFL1,ZZ,2016-05-02,0700,2,CACH,0,0,1,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,2,CARW,1,0,0,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,2,DOWO,0,0,1,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,2,NOCA,0,1,0,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,2,NOPA,1,0,0,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,3,CACH,0,0,1,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,3,CARW,1,0,1,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,3,NOCA,1,0,0,1,0,A
COXANDFL1,ZZ,2016-05-02,0700,5,CARW,1,0,0,1,0,A
COXANDFL1,ZZ,2016-05-02,0700,5,NOCA,0,0,1,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,5,NOPA,1,0,0,0,0,A
COXANDFL1,ZZ,2016-05-02,0700,5,RTHU,1,0,0,0,0,V
HARVSUENC1,JIC,2016-05-02,0705,2,AMBO,0,0,1,0,0,V
HARVSUENC1,JIC,2016-05-02,0705,2,AMRE,0,0,1,0,0,A
HARVSUENC1,JIC,2016-05-02,0705,2,GCFL,0,0,1,0,0,A
HARVSUENC1,JIC,2016-05-02,0705,2,MODO,0,1,0,0,0,V
HARVSUENC1,JIC,2016-05-02,0705,2,POWO,1,0,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,3,BLJA,0,0,1,0,0,A
HARVSUENC1,JIC,2016-05-02,0705,3,BRTH,0,1,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,3,BWWA,0,0,0,1,0,A
HARVSUENC1,JIC,2016-05-02,0705,3,COGR,0,0,0,1,0,B
HARVSUENC1,JIC,2016-05-02,0705,3,EATO,0,0,1,0,0,A
HARVSUENC1,JIC,2016-05-02,0705,3,HOFI,0,0,0,0,1,B
HARVSUENC1,JIC,2016-05-02,0705,3,HOWR,0,0,0,0,1,B
HARVSUENC1,JIC,2016-05-02,0705,3,NOCA,0,2,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,3,NOMO,0,1,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,3,RBWO,0,0,2,0,0,A
HARVSUENC1,JIC,2016-05-02,0705,3,REVI,0,0,0,1,0,B
HARVSUENC1,JIC,2016-05-02,0705,5,CARW,0,2,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,5,EABL,0,1,0,0,0,V
HARVSUENC1,JIC,2016-05-02,0705,5,GRCA,1,0,0,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,5,MODO,0,0,1,0,0,B
HARVSUENC1,JIC,2016-05-02,0705,5,NOPA,0,0,0,1,0,V
WICHJOHGA1,BNT,2016-05-02,0654,2,AMRO,0,0,0,1,0,A
WICHJOHGA1,BNT,2016-05-02,0654,2,BHNU,0,1,1,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,2,RBWO,0,0,1,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,2,TUTI,0,1,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,AMCO,0,1,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,AMRO,0,1,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,CACH,0,0,1,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,EATO,0,0,1,1,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,NOCA,0,1,1,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,3,TUTI,0,0,1,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,5,AMRO,1,0,0,0,0,V
WICHJOHGA1,BNT,2016-05-02,0654,5,BHNU,1,0,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,5,CHSP,0,1,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,5,EATO,1,0,0,0,0,A
WICHJOHGA1,BNT,2016-05-02,0654,5,GOFI,0,2,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,2,CHSW,2,0,0,0,0,B
BANCRESDC1,ERF,2016-05-03,0900,2,GRCA,1,0,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,AMCR,0,1,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,BTBW,0,0,1,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,BTGW,0,1,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,CARW,0,0,0,0,1,A
BANCRESDC1,ERF,2016-05-03,0900,3,EUST,2,0,0,0,0,B
BANCRESDC1,ERF,2016-05-03,0900,3,HOSP,1,0,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,MODO,0,1,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,NOCA,0,0,0,1,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,REVI,0,0,1,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,YEWA,1,0,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,3,YRWA,1,1,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,5,AMRO,0,1,0,0,0,A
BANCRESDC1,ERF,2016-05-03,0900,5,HOWR,0,0,0,1,0,A
BANCRESDC1,ERF,2016-05-03,0900,5,OVEN,0,0,0,1,0,A
CHANSYLGA1,JLD,2016-05-03,0653,2,AMRO,1,0,0,0,0,V
CHANSYLGA1,JLD,2016-05-03,0653,2,CACH,0,0,1,0,0,A
CHANSYLGA1,JLD,2016-05-03,0653,2,CARW,2,0,0,0,0,B
CHANSYLGA1,JLD,2016-05-03,0653,3,CARW,0,0,0,0,1,A
CHANSYLGA1,JLD,2016-05-03,0653,3,EATO,1,0,0,0,0,A
CHANSYLGA1,JLD,2016-05-03,0653,3,HOFI,0,2,0,0,0,B
CHANSYLGA1,JLD,2016-05-03,0653,3,NOCA,1,0,0,0,0,B
CHANSYLGA1,JLD,2016-05-03,0653,3,NOCA,0,0,1,0,0,A
CHANSYLGA1,JLD,2016-05-03,0653,3,RBWO,0,0,0,1,0,A
CHANSYLGA1,JLD,2016-05-03,0653,3,TUTI,0,0,0,0,1,A
CHANSYLGA1,JLD,2016-05-03,0653,3,WBNU,0,0,1,0,0,A
CHANSYLGA1,JLD,2016-05-03,0653,5,CEWA,0,0,0,0,4,B
CHANSYLGA1,JLD,2016-05-03,0653,5,DOWO,0,0,1,0,0,A
CHANSYLGA1,JLD,2016-05-03,0653,5,GRCA,1,0,0,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,2,CARW,0,0,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,2,NOCA,0,1,0,0,0,B
DOUGSANFL1,ZZ,2016-05-03,0653,2,NOCA,0,1,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,2,NOMO,0,0,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,2,NOPA,0,0,0,1,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,2,RBWO,1,0,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,3,CARW,0,1,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,3,NOCA,1,1,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,3,NOCA,0,1,0,0,0,B
DOUGSANFL1,ZZ,2016-05-03,0653,3,NOCA,0,0,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,3,NOMO,0,0,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,3,RBWO,1,0,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,3,WEVI,0,0,0,1,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,5,CARW,1,0,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,5,CARW,0,0,1,0,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,5,NOCA,0,1,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,5,NOCA,0,0,1,1,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,5,NOPA,0,0,0,1,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,5,TUTI,1,0,0,0,0,V
DOUGSANFL1,ZZ,2016-05-03,0653,5,TUTI,0,0,0,1,0,A
DOUGSANFL1,ZZ,2016-05-03,0653,5,WEVI,0,0,0,1,0,A
CHURCARFL1,ZZ,2016-05-04,0700,2,CARW,1,0,0,0,0,B
CHURCARFL1,ZZ,2016-05-04,0700,2,NOCA,0,0,1,1,0,A
CHURCARFL1,ZZ,2016-05-04,0700,2,NOMO,0,0,0,1,0,A
CHURCARFL1,ZZ,2016-05-04,0700,3,AMCR,0,0,0,0,1,A
CHURCARFL1,ZZ,2016-05-04,0700,3,CARW,1,0,0,0,0,B
CHURCARFL1,ZZ,2016-05-04,0700,3,CARW,0,1,0,0,0,A
CHURCARFL1,ZZ,2016-05-04,0700,3,NOCA,0,1,1,0,0,A
CHURCARFL1,ZZ,2016-05-04,0700,3,RBWO,0,0,1,0,0,A
CHURCARFL1,ZZ,2016-05-04,0700,5,CARW,1,0,0,0,0,B
CHURCARFL1,ZZ,2016-05-04,0700,5,CARW,0,1,0,1,0,A
CHURCARFL1,ZZ,2016-05-04,0700,5,NOCA,0,0,1,1,0,A
CHURCARFL1,ZZ,2016-05-04,0700,5,NOCA,0,0,1,0,0,V
CHURCARFL1,ZZ,2016-05-04,0700,5,NOMO,0,0,0,1,0,A
KIMBMARGA1,JLD,2016-05-04,0654,2,AMRO,0,1,0,0,0,A
KIMBMARGA1,JLD,2016-05-04,0654,2,BHCO,0,0,2,0,0,A
KIMBMARGA1,JLD,2016-05-04,0654,2,BRTH,0,0,0,0,1,A
KIMBMARGA1,JLD,2016-05-04,0654,3,CARW,0,0,0,1,0,A
KIMBMARGA1,JLD,2016-05-04,0654,3,EATO,0,2,0,0,0,B
KIMBMARGA1,JLD,2016-05-04,0654,3,EATO,0,0,0,0,1,A
KIMBMARGA1,JLD,2016-05-04,0654,3,HOFI,0,0,2,0,0,A
KIMBMARGA1,JLD,2016-05-04,0654,3,MODO,0,0,1,0,0,B
KIMBMARGA1,JLD,2016-05-04,0654,3,NOCA,2,0,0,0,0,B
KIMBMARGA1,JLD,2016-05-04,0654,3,NOCA,0,1,0,0,0,A
KIMBMARGA1,JLD,2016-05-04,0654,3,NOMO,0,0,0,0,1,A
KIMBMARGA1,JLD,2016-05-04,0654,3,SOSP,0,0,0,0,1,A
KIMBMARGA1,JLD,2016-05-04,0654,3,TUTI,0,0,0,1,0,A
KIMBMARGA1,JLD,2016-05-04,0654,3,WBNU,0,0,0,0,1,A
KIMBMARGA1,JLD,2016-05-04,0654,5,CACH,0,0,1,0,0,A
KIMBMARGA1,JLD,2016-05-04,0654,5,CHSP,0,2,0,0,0,B
LADYKENNC1,AJB,2016-05-04,0705,2,AMGO,0,0,1,0,1,B
LADYKENNC1,AJB,2016-05-04,0705,2,AMRO,0,0,1,1,0,A
LADYKENNC1,AJB,2016-05-04,0705,2,HOFI,0,0,0,3,0,B
LADYKENNC1,AJB,2016-05-04,0705,3,CARW,0,0,0,1,0,A
LADYKENNC1,AJB,2016-05-04,0705,3,EATO,0,0,0,1,1,A
LADYKENNC1,AJB,2016-05-04,0705,3,HOWR,0,0,1,0,0,A
LADYKENNC1,AJB,2016-05-04,0705,3,NOCA,0,0,1,0,0,A
LADYKENNC1,AJB,2016-05-04,0705,3,NOMO,0,0,0,1,0,B
LADYKENNC1,AJB,2016-05-04,0705,3,SOSP,0,1,0,0,0,V
LADYKENNC1,AJB,2016-05-04,0705,5,BHCO,0,0,0,1,0,A
LADYKENNC1,AJB,2016-05-04,0705,5,NOCA,0,0,0,2,0,B
LADYKENNC1,AJB,2016-05-04,0705,5,SOSP,1,0,0,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,2,DOWO,1,0,0,0,0,V
BINKJAMGA1,JLD,2016-05-05,0650,2,PISI,1,0,0,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,3,BRTH,0,1,0,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,3,CACH,0,0,0,0,1,A
BINKJAMGA1,JLD,2016-05-05,0650,3,CARW,0,0,0,0,1,A
BINKJAMGA1,JLD,2016-05-05,0650,3,CEWA,0,5,0,0,0,B
BINKJAMGA1,JLD,2016-05-05,0650,3,HOFI,2,0,0,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,3,NOCA,4,0,0,0,0,B
BINKJAMGA1,JLD,2016-05-05,0650,3,NOCA,0,0,0,1,0,A
BINKJAMGA1,JLD,2016-05-05,0650,3,RBWO,0,0,0,1,0,A
BINKJAMGA1,JLD,2016-05-05,0650,3,WBNU,0,0,1,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,5,AMGO,1,0,0,0,0,B
BINKJAMGA1,JLD,2016-05-05,0650,5,AMRO,0,0,0,0,1,A
BINKJAMGA1,JLD,2016-05-05,0650,5,GRCA,0,1,0,0,0,A
BINKJAMGA1,JLD,2016-05-05,0650,5,MODO,2,0,0,0,0,B
FORESESMD1,ERF,2016-05-05,0800,2,GRCA,0,0,1,0,0,A
FORESESMD1,ERF,2016-05-05,0800,2,SOSP,0,0,0,0,1,A
FORESESMD1,ERF,2016-05-05,0800,3,AMRO,0,0,0,0,1,A
FORESESMD1,ERF,2016-05-05,0800,3,BTGW,0,0,1,0,0,A
FORESESMD1,ERF,2016-05-05,0800,3,COGR,0,2,0,0,0,V
FORESESMD1,ERF,2016-05-05,0800,3,EATO,0,0,0,1,0,A
FORESESMD1,ERF,2016-05-05,0800,3,HOSP,0,1,0,0,0,V
FORESESMD1,ERF,2016-05-05,0800,3,HOWR,0,0,0,0,1,A
FORESESMD1,ERF,2016-05-05,0800,3,RBWO,0,1,0,0,0,A
FORESESMD1,ERF,2016-05-05,0800,5,COYE,0,1,0,0,0,V
FORESESMD1,ERF,2016-05-05,0800,5,HOSP,1,0,0,0,0,V
FORESESMD1,ERF,2016-05-05,0800,5,TUTI,0,0,1,0,0,A
FORESESMD1,ERF,2016-05-05,0800,5,YRWA,0,0,1,0,0,V
FORESESMD1,ERF,2016-05-05,0800,5,YRWA,0,0,0,1,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,2,AMCR,0,0,0,0,1,A
NOSSANDFL1,ZZ,2016-05-05,0657,2,CARW,0,1,0,0,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,2,NOCA,0,0,1,1,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,2,RBWO,0,0,0,1,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,3,AMCR,0,0,0,0,1,A
NOSSANDFL1,ZZ,2016-05-05,0657,3,CARW,0,1,0,0,1,A
NOSSANDFL1,ZZ,2016-05-05,0657,3,NOCA,0,1,1,0,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,3,RBWO,0,0,0,0,1,A
NOSSANDFL1,ZZ,2016-05-05,0657,3,WEVI,0,0,1,0,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,5,AMCR,0,0,0,0,1,A
NOSSANDFL1,ZZ,2016-05-05,0657,5,CARW,0,1,1,1,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,5,NOCA,0,1,0,0,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,5,NOPA,0,0,0,1,0,A
NOSSANDFL1,ZZ,2016-05-05,0657,5,WEVI,0,0,1,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,2,EATO,0,0,0,0,1,A
EDWALINGA1,BNT,2016-05-06,0655,2,SOSP,0,0,0,0,1,A
EDWALINGA1,BNT,2016-05-06,0655,3,AMRO,1,0,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,CACH,0,0,1,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,EATO,0,1,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,HOFI,0,2,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,HOWA,0,1,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,NOCA,1,0,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,3,RBWO,0,0,0,1,0,A
EDWALINGA1,BNT,2016-05-06,0655,5,AMCR,1,1,0,0,0,B
EDWALINGA1,BNT,2016-05-06,0655,5,BHCO,0,1,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,5,CARW,0,2,0,0,0,B
EDWALINGA1,BNT,2016-05-06,0655,5,CARW,0,1,0,0,0,V
EDWALINGA1,BNT,2016-05-06,0655,5,EATO,0,2,0,0,0,A
EDWALINGA1,BNT,2016-05-06,0655,5,NOCA,0,1,0,0,0,B
EDWALINGA1,BNT,2016-05-06,0655,5,SOSP,0,0,0,1,0,A
EDWALINGA1,BNT,2016-05-06,0655,5,WEVI,0,0,0,1,0,A
GIRAANGMD1,JLM,2016-05-06,0703,3,CARW,0,1,0,0,0,A
GIRAANGMD1,JLM,2016-05-06,0703,3,COYE,0,0,1,0,0,A
GIRAANGMD1,JLM,2016-05-06,0703,3,HOWR,1,0,0,0,0,V
GIRAANGMD1,JLM,2016-05-06,0703,3,HOWR,0,0,0,1,0,A
GIRAANGMD1,JLM,2016-05-06,0703,3,NOCA,0,0,0,0,1,A
GIRAANGMD1,JLM,2016-05-06,0703,3,TUTI,0,0,0,1,0,A
GIRAANGMD1,JLM,2016-05-06,0703,3,WOTH,0,0,1,0,0,A
GIRAANGMD1,JLM,2016-05-06,0703,5,AMRO,1,0,0,0,0,V
GIRAANGMD1,JLM,2016-05-06,0703,5,CACH,1,0,0,0,0,A
GIRAANGMD1,JLM,2016-05-06,0703,5,GRCA,0,0,0,1,0,A
HEADDOTGA1,JLD,2016-05-06,0650,2,AMCR,0,0,0,0,1,A
HEADDOTGA1,JLD,2016-05-06,0650,2,BHCO,0,1,0,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,2,CACH,0,0,1,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,2,HOFI,0,1,0,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,3,AMRO,0,0,0,1,0,A
HEADDOTGA1,JLD,2016-05-06,0650,3,CARW,0,0,0,0,1,A
HEADDOTGA1,JLD,2016-05-06,0650,3,DOWO,0,1,0,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,3,EATO,0,1,0,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,3,GRCA,0,1,0,0,0,A
HEADDOTGA1,JLD,2016-05-06,0650,3,NOCA,0,0,1,0,1,A
HEADDOTGA1,JLD,2016-05-06,0650,3,TUTI,0,0,0,1,0,A
HEADDOTGA1,JLD,2016-05-06,0650,5,CEWA,0,0,0,0,2,A
HEADDOTGA1,JLD,2016-05-06,0650,5,MODO,0,0,0,0,1,A
HEADDOTGA1,JLD,2016-05-06,0650,5,RBWO,0,0,0,0,1,A
HEADDOTGA1,JLD,2016-05-06,0650,5,REVI,0,0,0,0,1,A
KALIELINC1,AJB,2016-05-07,0709,2,BLJA,0,0,0,2,0,A
KALIELINC1,AJB,2016-05-07,0709,2,RBWO,0,1,0,1,0,A
KALIELINC1,AJB,2016-05-07,0709,3,BWWA,0,0,1,0,0,A
KALIELINC1,AJB,2016-05-07,0709,3,CARW,0,1,0,0,1,A
KALIELINC1,AJB,2016-05-07,0709,3,CHSP,0,1,0,0,0,A
KALIELINC1,AJB,2016-05-07,0709,3,EATO,1,0,0,1,0,A
KALIELINC1,AJB,2016-05-07,0709,3,NOCA,0,0,2,1,0,B
KALIELINC1,AJB,2016-05-07,0709,5,BRTH,0,0,0,0,1,A
KALIELINC1,AJB,2016-05-07,0709,5,BTBW,0,0,1,0,0,B
KALIELINC1,AJB,2016-05-07,0709,5,CACH,0,0,1,0,0,A
KALIELINC1,AJB,2016-05-07,0709,5,CARW,0,0,1,0,0,A
KALIELINC1,AJB,2016-05-07,0709,5,HOFI,0,0,0,0,1,A
OWENEDDNC1,JIC,2016-05-07,0710,2,MODO,0,0,0,0,1,noData
OWENEDDNC1,JIC,2016-05-07,0710,2,REVI,0,0,0,1,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,2,SOSP,0,0,1,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,AMRO,0,1,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,CARW,0,1,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,CHSP,0,0,1,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,COCR,0,0,0,0,1,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,EATO,0,0,0,1,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,GRCA,1,0,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,HOWR,0,0,1,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,3,NOCA,0,2,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,BHCO,0,2,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,BPWA,0,0,1,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,GRCA,0,2,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,RBGR,0,1,0,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,RTHU,0,0,1,0,0,noData
OWENEDDNC1,JIC,2016-05-07,0710,5,TUTI,0,0,0,1,0,noData
SHAHMAUFL1,ZZ,2016-05-07,0647,2,CARW,0,1,1,0,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,2,NOCA,0,0,1,0,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,2,TUTI,0,1,0,0,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,2,TUTI,0,1,0,0,0,B
SHAHMAUFL1,ZZ,2016-05-07,0647,3,AMCR,0,0,0,0,1,A
SHAHMAUFL1,ZZ,2016-05-07,0647,3,CARW,0,1,1,0,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,3,NOCA,0,1,0,1,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,3,NOPA,0,0,0,1,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,5,CARW,0,0,1,1,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,5,NOCA,0,1,0,1,0,A
SHAHMAUFL1,ZZ,2016-05-07,0647,5,RBWO,0,0,0,0,1,A
SHAHMAUFL1,ZZ,2016-05-07,0647,5,TUTI,0,0,1,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,2,BLJA,1,0,0,0,0,V
WILLRAJMD1,KPK,2016-05-07,0659,2,CACH,0,1,0,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,2,SOSP,0,0,1,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,3,AMRO,0,0,1,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,3,BLJA,0,0,0,0,1,A
WILLRAJMD1,KPK,2016-05-07,0659,3,CARW,0,1,0,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,3,HOWR,0,1,0,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,3,MODO,0,0,0,0,2,A
WILLRAJMD1,KPK,2016-05-07,0659,3,WTSP,1,2,0,0,0,B
WILLRAJMD1,KPK,2016-05-07,0659,5,AMRO,0,1,0,0,0,V
WILLRAJMD1,KPK,2016-05-07,0659,5,BWWA,1,0,0,0,0,B
WILLRAJMD1,KPK,2016-05-07,0659,5,NOCA,0,0,1,0,0,A
WILLRAJMD1,KPK,2016-05-07,0659,5,WTSP,0,0,0,0,1,A
BAILEESVA1,ERF,2016-05-09,0808,2,AMGO,0,0,0,0,1,A
BAILEESVA1,ERF,2016-05-09,0808,2,AMRO,0,1,0,0,0,V
BAILEESVA1,ERF,2016-05-09,0808,2,BTBW,0,0,0,1,0,A
BAILEESVA1,ERF,2016-05-09,0808,2,GRCA,0,0,1,0,0,A
BAILEESVA1,ERF,2016-05-09,0808,3,AMRO,0,0,0,0,1,V
BAILEESVA1,ERF,2016-05-09,0808,3,BLJA,0,0,2,0,0,A
BAILEESVA1,ERF,2016-05-09,0808,3,CARW,0,0,1,0,0,A
BAILEESVA1,ERF,2016-05-09,0808,3,CHSW,0,1,0,0,0,V
BAILEESVA1,ERF,2016-05-09,0808,3,COGR,0,0,0,2,0,V
BAILEESVA1,ERF,2016-05-09,0808,3,EUST,0,1,0,0,0,V
BAILEESVA1,ERF,2016-05-09,0808,3,HOSP,0,1,0,2,1,V
BAILEESVA1,ERF,2016-05-09,0808,3,NOCA,0,0,0,1,0,A
BAILEESVA1,ERF,2016-05-09,0808,3,RBWO,0,0,1,0,0,A
BAILEESVA1,ERF,2016-05-09,0808,3,REVI,0,0,1,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,2,AMRO,0,1,0,0,0,B
BEARKARNC1,JIC,2016-05-09,0700,2,CHSP,0,0,1,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,2,GRCA,0,2,0,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,3,AMRO,0,0,0,0,1,A
BEARKARNC1,JIC,2016-05-09,0700,3,CACH,0,1,0,0,0,B
BEARKARNC1,JIC,2016-05-09,0700,3,EATO,0,2,0,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,3,NOCA,0,2,0,0,0,B
BEARKARNC1,JIC,2016-05-09,0700,3,PIWA,0,0,1,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,3,REVI,0,1,0,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,3,TUTI,0,1,0,0,0,A
BEARKARNC1,JIC,2016-05-09,0700,5,AMRO,2,0,0,0,0,V
BEARKARNC1,JIC,2016-05-09,0700,5,DOWO,0,0,1,0,0,V
BEARKARNC1,JIC,2016-05-09,0700,5,NOCA,0,1,0,0,0,V
HOSTMARFL1,ZZ,2016-05-09,0704,2,CARW,0,0,1,1,0,A
HOSTMARFL1,ZZ,2016-05-09,0704,2,NOCA,0,1,1,0,1,A
HOSTMARFL1,ZZ,2016-05-09,0704,3,CARW,0,0,1,0,0,A
HOSTMARFL1,ZZ,2016-05-09,0704,3,NOCA,0,1,1,1,0,A
HOSTMARFL1,ZZ,2016-05-09,0704,3,NOCA,0,1,0,0,0,B
HOSTMARFL1,ZZ,2016-05-09,0704,3,TUTI,0,0,0,1,0,A
HOSTMARFL1,ZZ,2016-05-09,0704,5,AMCR,0,0,0,0,1,A
HOSTMARFL1,ZZ,2016-05-09,0704,5,CARW,0,0,1,0,0,A
