siteID,date,observer,time,bandNumber,long,lat,type,notes,forayNumber
JORABONVA1,2010-07-12,noData,0001,2281-69457,99999,99999,T,noData,99999
MAHOJIMMD1,2010-07-12,noData,0001,2411-37311,99999,99999,T,noData,99999
LANDCELVA1,2010-07-10,noData,0001,2301-56632,99999,99999,T,noData,99999
SULLPAUVA1,2010-07-09,noData,0001,2411-37378,99999,99999,T,noData,99999
SULLPAUVA1,2010-07-09,noData,0001,2411-37379,99999,99999,T,noData,99999
TINIKATMD1,2010-07-08,noData,0001,2411-37308,99999,99999,T,noData,99999
TINIKATMD1,2010-07-08,noData,0001,2411-37309,99999,99999,T,noData,99999
HAWNJANVA1,2010-07-07,noData,0001,2301-56056,99999,99999,T,noData,99999
HAWNJANVA1,2010-07-07,noData,0001,2411-37169,99999,99999,T,noData,99999
PERRCHRMD1,2010-07-07,noData,0001,2301-56601,99999,99999,T,noData,99999
SOLIAPRMD1,2010-07-06,noData,0001,1202-99047,99999,99999,T,noData,99999
REITBOBMD1,2010-07-06,noData,0001,2301-56785,99999,99999,T,noData,99999
REITBOBMD1,2010-07-06,noData,0001,2411-37187,99999,99999,T,noData,99999
REITBOBMD1,2010-07-06,noData,0001,2441-13744,99999,99999,T,noData,99999
REITBOBMD1,2010-07-06,noData,0001,2261-38311,99999,99999,T,noData,99999
REITBOBMD1,2010-07-06,noData,0001,2341-29605,99999,99999,T,noData,99999
SOLIAPRMD1,2010-07-03,noData,0001,2301-55957,99999,99999,T,noData,99999
SOLIAPRMD1,2010-07-03,noData,0001,2411-37277,99999,99999,T,noData,99999
FISHFERVA1,2010-07-03,noData,0001,2411-37711,99999,99999,T,noData,99999
FISHFERVA1,2010-07-03,noData,0001,2411-37713,99999,99999,T,noData,99999
MOLIKARMD1,2010-07-03,noData,0001,2281-69477,99999,99999,T,noData,99999
GECACARVA1,2010-07-02,noData,0001,2441-14108,99999,99999,T,noData,99999
GECACARVA1,2010-07-02,noData,0001,2590-82407,99999,99999,T,noData,99999
HALLDEBVA1,2010-07-01,noData,0001,2341-29326,99999,99999,T,noData,99999
OBRICHRMD1,2010-07-01,noData,0001,1951-20963,99999,99999,T,noData,99999
PADORAMVA1,2010-07-01,noData,0001,2301-55960,99999,99999,T,noData,99999
PADORAMVA1,2010-07-01,noData,0001,2341-30310,99999,99999,T,noData,99999
STANJEFMD1,2010-06-30,noData,0001,2441-15007,99999,99999,T,noData,99999
WOODPAUVA1,2010-06-30,noData,0001,1931-74812,99999,99999,T,noData,99999
COLSKATMD1,2010-06-30,noData,0001,2460-22747,99999,99999,T,noData,99999
MCCAKEVMD1,2010-06-30,noData,0001,2460-22721,99999,99999,T,noData,99999
MILLLORVA1,2010-06-28,noData,0001,2301-56530,99999,99999,T,noData,99999
WILDANNVA1,2010-06-26,noData,0001,2441-14140,99999,99999,T,noData,99999
DECHKIMMD2,2010-06-26,noData,0001,2510-03841,99999,99999,T,noData,99999
PANCSAMMD1,2010-06-26,noData,0001,2261-38315,99999,99999,T,noData,99999
REITBOBMD1,2010-06-26,noData,0001,2251-80701,99999,99999,T,noData,99999
SALAJENMD1,2010-06-23,noData,0001,2441-14209,99999,99999,T,noData,99999
HUTCBARVA1,2010-06-23,noData,0001,2411-37292,99999,99999,T,noData,99999
HUTCBARVA1,2010-06-23,noData,0001,2441-14035,99999,99999,T,noData,99999
HUTCBARVA1,2010-06-23,noData,0001,2441-14036,99999,99999,T,noData,99999
TATEJUAMD1,2010-06-22,noData,0001,2411-37754,99999,99999,T,noData,99999
EDEREDWVA1,2010-06-22,noData,0001,2301-56827,99999,99999,T,noData,99999
EDEREDWVA1,2010-06-22,noData,0001,2341-30123,99999,99999,T,noData,99999
GAETHEAMD1,2010-06-21,noData,0001,2411-37139,99999,99999,T,noData,99999
HOROBONVA1,2010-06-21,noData,0001,2301-56059,99999,99999,T,noData,99999
HOROBONVA1,2010-06-21,noData,0001,2411-37178,99999,99999,T,noData,99999
LANGANKVA1,2010-06-19,noData,0001,2510-03849,99999,99999,T,noData,99999
LANGANKVA1,2010-06-19,noData,0001,2301-56529,99999,99999,T,noData,99999
SIMOROSVA1,2010-06-18,noData,0001,1202-99051,99999,99999,T,noData,99999
HULLJEFVA1,2010-06-18,noData,0001,2411-37102,99999,99999,T,noData,99999
MYERBRUMD1,2010-06-18,noData,0001,2590-82636,99999,99999,T,noData,99999
SCHILYDMD1,2010-06-17,noData,0001,2411-37766,99999,99999,T,noData,99999
YOUNELIMD1,2010-06-17,noData,0001,2301-56589,99999,99999,T,noData,99999
BURDROBVA1,2010-06-16,noData,0001,2281-69442,99999,99999,T,noData,99999
BURDROBVA1,2010-06-16,noData,0001,2301-55974,99999,99999,T,noData,99999
BURDROBVA1,2010-06-16,noData,0001,2590-82527,99999,99999,T,noData,99999
BURDROBVA1,2010-06-16,noData,0001,2590-82528,99999,99999,T,noData,99999
BURDROBVA1,2010-06-16,noData,0001,2441-14012,99999,99999,T,noData,99999
TAYLOESVA1,2010-06-15,noData,0001,2411-37313,99999,99999,T,noData,99999
WISECELMD1,2010-06-14,noData,0001,1292-64511,99999,99999,T,noData,99999
WISECELMD1,2010-06-14,noData,0001,2441-13737,99999,99999,T,noData,99999
ASSMCARMD1,2010-06-14,noData,0001,1991-46166,99999,99999,T,noData,99999
REITBOBMD1,2010-06-13,noData,0001,2341-29605,99999,99999,T,noData,99999
ANDEMIKMD1,2010-06-12,noData,0001,2411-37223,99999,99999,T,noData,99999
DRAKBERMD1,2010-06-12,noData,0001,2411-13750,99999,99999,T,noData,99999
EGANMARMD1,2010-06-12,noData,0001,2301-56511,99999,99999,T,noData,99999
WILELINMD1,2010-06-11,noData,0001,1292-64311,99999,99999,T,noData,99999
DALEELIMD1,2010-06-11,noData,0001,2301-56952,99999,99999,T,noData,99999
HAMMBARMD1,2010-06-11,noData,0001,2510-03811,99999,99999,T,noData,99999
OWENDORVA1,2010-06-10,noData,0001,2411-15043,99999,99999,T,noData,99999
OWENDORVA1,2010-06-10,noData,0001,2441-15044,99999,99999,T,noData,99999
OWENJOHMD1,2010-06-10,noData,0001,2201-21796,99999,99999,T,noData,99999
OWENJOHMD1,2010-06-10,noData,0001,2301-55932,99999,99999,T,noData,99999
OWENJOHMD1,2010-06-10,noData,0001,2441-14040,99999,99999,T,noData,99999
OWENJOHMD1,2010-06-10,noData,0001,2590-82563,99999,99999,T,noData,99999
OWENJOHMD1,2010-06-10,noData,0001,2590-82564,99999,99999,T,noData,99999
REITBOBMD1,2010-06-10,noData,0001,2261-38311,99999,99999,T,noData,99999
SANFCARMD1,2010-06-09,noData,0001,1801-19401,99999,99999,T,noData,99999
SANFCARMD1,2010-06-09,noData,0001,2411-37109,99999,99999,T,noData,99999
VONGJENMD1,2010-06-08,noData,0001,2441-14203,99999,99999,T,noData,99999
WHITLAUDC1,2010-06-08,noData,0001,2301-56825,99999,99999,T,noData,99999
YOUNKIMVA1,2010-06-08,noData,0001,791-17226,99999,99999,T,noData,99999
CARLSHIMD1,2010-06-07,noData,0001,1202-99095,99999,99999,T,noData,99999
JACOSYDMD1,2010-06-07,noData,0001,2441-14004,99999,99999,T,noData,99999
MISSEDDC1,2010-06-07,noData,0001,2301-56905,99999,99999,T,noData,99999
MORRJESMD1,2010-06-06,noData,0001,742-29436,99999,99999,T,noData,99999
MORRJESMD1,2010-06-06,noData,0001,2441-14011,99999,99999,T,noData,99999
MORRJESMD1,2010-06-06,noData,0001,1292-64204,99999,99999,T,noData,99999
STEWBETMD1,2010-06-05,noData,0001,2281-69406,99999,99999,T,noData,99999
STEWBETMD1,2010-06-05,noData,0001,2301-56641,99999,99999,T,noData,99999
STEWBETMD1,2010-06-05,noData,0001,2540-62887,99999,99999,T,noData,99999
STUECHRVA1,2010-06-05,noData,0001,2301-55975,99999,99999,T,noData,99999
WARDDOUVA1,2010-06-05,noData,0001,1991-46191,99999,99999,T,noData,99999
ROHRSALMD1,2010-06-04,noData,0001,2301-56597,99999,99999,T,noData,99999
LANDCELVA1,2010-06-04,noData,0001,2281-69118,99999,99999,T,noData,99999
LANDCELVA1,2010-06-04,noData,0001,1292-64325,99999,99999,T,noData,99999
LANDCELVA1,2010-06-04,noData,0001,2441-14123,99999,99999,T,noData,99999
MILLPAUMD1,2010-06-04,noData,0001,2460-22834,99999,99999,T,noData,99999
NICHALIMD1,2010-06-04,noData,0001,2301-56911,99999,99999,T,noData,99999
VERSBETMD2,2010-05-29,noData,0001,2441-14041,99999,99999,T,noData,99999
VERSBETMD2,2017-06-12,klw,0842,2690-95963,-76.59767,38.72263,I,noData,99999
VERSBETMD2,2015-05-12,noData,0001,2570-44717,99999,99999,T,noData,99999
VERSBETMD2,2014-06-21,noData,0001,2441-14041,99999,99999,T,noData,99999
VERSBETMD2,2014-03-31,noData,0001,2540-62817,99999,99999,T,noData,99999
VERSBETMD2,2013-04-24,noData,0001,2570-44717,99999,99999,T,noData,99999
VERSBETMD2,2012-06-07,noData,0001,2540-62817,99999,99999,T,noData,99999
SIZOOPKDC1,2018-07-10,KME,0547,2701-96052,NA,NA,I,GXWK,0
SIZOOPKDC1,2018-07-10,KME,0559,2701-96080,NA,NA,I,PXKR,0
SIZOOPKDC1,2018-07-10,GRD,0545,2701-96040,NA,NA,I,MXYW,0
SIZOOPKDC1,2017-07-10,GRD,0700,2671-02010,99999,99999,I,noData,99999
SIZOOPKDC1,2017-07-10,DLM,1000,2651-64681,99999,99999,I,noData,99999
SIZOOPKDC1,2017-06-22,DLM,0600,2671-02010,99999,99999,I,noData,99999
SIZOOPKDC1,2017-06-22,AEH,0702,2651-64681,99999,99999,I,noData,99999
SIZOOPKDC1,2017-06-22,AEH,0948,2651-64569,99999,99999,I,noData,99999
SIZOOPKDC1,2017-06-22,AEH,1029,2651-64679,99999,99999,I,noData,99999
SIZOOPKDC1,2017-06-09,noData,1130,2651-64645,99999,99999,I,noData,99999
SIZOOPKDC1,2017-05-24,DLM,0700,2671-02010,-77.046086,38.926233,I,noData,99999
SIZOOPKDC1,2017-05-22,DLM,1015,2701-39282,-77.051855,38.929283,I,noData,99999
SIZOOPKDC1,2018-07-10,GRD,0630,2701-96055,NA,NA,I,MXGP,0
SIZOOPKDC1,2018-07-10,FAC,0545,2671-02010,NA,NA,I,OXOR,0
JAKUSTEMA1,2018-07-07,KMB,1101,2731-55840,-72.5847,42.606,F,,1
JAKUSTEMA1,2018-07-07,KMB,1150,2720-99509,-72.5866,42.6074,F,,1
BAKENANMA1,2017-05-31,NB,0001,2651-43438,99999,99999,P,Nancy saw the NOCA towards the end of our visit,99999
CANNANNMA1,2017-05-30,ASJ,1032,2641-85610,-72.53324,42.3185,F,"WX:B, OBSERVED WX COMBO IN FIELD,DIDN'T SEE A BLUE BAND",1
CANNANNMA1,2018-05-14,DTM,1009,2651-43389,-72.5353,42.3192,F,NA,NA
CANNANNMA1,2018-05-14,DTM,1100,2750-35079,-72.5348,42.318,F,NA,NA
CANNANNMA1,2018-05-14,DTM,1153,2780-14681,-72.5362,42.3198,F,NA,NA
CANNANNMA1,2018-05-14,KMB,1049,2651-43389,-72.5356,42.3189,I,NA,NA
CLARBRYMA1,2018-05-13,KMB,0837,1212-27660,-72.4855,42.0994,F,10 m from F on nest,NA
DOYLPHIMA1,2018-05-11,KMB,0946,2750-34978,-72.883,42.4903,F,NA,NA
DOYLPHIMA1,2018-05-11,KMB,1008,2651-43267,-72.8728,42.4792,F,NA,NA
DOPPJANMA1,2018-05-10,KMB,1047,2780-933712,-72.6961,42.3192,F,NA,NA
CALLEVEMA1,2018-05-09,KMB,0905,2691-86627,-72.8198,42.1463,F,missing band,NA
CALLEVEMA1,2018-05-09,KMB,0915,1212-27663,-72.8195,42.1467,F,NA,NA
WHELGWEMA1,2018-05-08,DTM,1020,2850-45213,-72.4358,42.3786,F,NA,NA
WHELGWEMA1,2018-05-08,DTM,1044,2850-45214,-72.4362,42.3805,F,NA,NA
WILDSIEMA1,2018-05-04,DTM,0938,2850-45204,-72.8768,42.4016,F,,
SPLAMARMA2,2018-05-03,KMB,0925,2750-34937,-72.6711,42.2504,F,,
WIRZCARMA1,2017-08-10,ASJ,0728,2651-17099,-72.68568,42.27346,F,noData,1
MURPELEMA1,2017-08-07,JLK,1000,2651-43269,-72.68109386,42.44622458,I,noData,99999
SURNSANMA1,2017-08-03,JLK,0945,2780-93636,-72.5301207,42.36851,F,Banded 2017,1
SURNSANMA1,2017-08-03,JLK,0945,2780-93637,-72.5301204,42.36851,F,Banded 2017,1
STEVSADMA1,2017-07-31,JLK,0001,2571-83218,-72.56542042,42.20649562,F,noData,1
STEPJANMA1,2017-07-25,Abby,1055,2651-43304,-72.31992,42.32249,F,noData,1
GAIEMELMA1,2017-07-23,JLK,1112,2691-86632,-72.5593819,42.53297219,F,noData,1
ATHEJIMMA2,2017-07-12,JLK,0845,2651-43456,99999,99999,I,noData,99999
VEARRICMA1,2017-07-11,ASJ,1023,1212-27627,-72.53461,42.10155,F,noData,1
CHARANDMA1,2017-07-03,ASJ,1020,2750-35102,-72.4105,42.347076,F,noData,1
ROSEJOSMA1,2017-07-01,ASJ,1015,2651-17112,-72.479683,42.378153,F,noData,1
MCKICAIMA1,2017-06-29,ASJ,1050,2750-35073,-72.64692,42.32162,F,noData,1
MCKICAIMA1,2017-06-29,ASJ,1056,2651-65703,-72.647,42.32127,F,noData,1
RINADAVMA1,2017-06-27,JLK,0001,1212-27638,99999,99999,I,noData,99999
RINADAVMA1,2017-06-27,JLK,0001,2540-94518,99999,99999,I,noData,99999
MERIMARMA1,2017-06-26,noData,0945,1352-63549,-72.701723,42.309739,I,RESIGHTED BY PARTICIPANT,99999
GOODNANMA1,2017-06-23,ASJ,1100,2780-93264,-72.5753,42.42061,F,noData,1
MALTELIMA1,2017-06-17,JLK,0001,2720-99522,99999,99999,I,noData,99999
BOUDLYNMA1,2017-06-16,JLK,1236,2750-34950,-72.32156444,42.59025578,F,noData,1
LATHJANMA1,2017-06-16,LATHJANMA1,0001,2651-43260,99999,99999,I,RESIGHTED BY PARTICIPANT,99999
HOWAJANMA1,2017-06-12,JLK,1123,2750-34934,-72.44068984,42.30374935,F,noData,1
HOWAJANMA1,2017-06-12,JLK,1125,2651-43326,-72.44094784,42.30372475,F,noData,1
HOWAJANMA1,2017-06-12,JLK,1200,2651-43328,-72.43995406,42.30410489,F,noData,1
BODKANNMA1,2017-06-09,ASJ,1054,2750-35042,99999,99999,F,"NO LAT LONG, OUT OF CELL SERVICE RANGE",1
SHEAMARMA1,2017-06-07,ASJ,1111,2651-43423,-72.6056,42.48181,F,R:OX,1
LEWASUSMA1,2017-06-07,JLK,0730,2691-86646,-72.5122167,42.33977545,I,noData,99999
LEWASUSMA1,2017-06-07,JLK,0915,2780-93202,-72.5122167,42.33977545,I,noData,99999
THERLARMA1,2017-06-05,"JLK, AMT",0930,1212-27621,-72.38007014,42.22690666,I,noData,1
THERLARMA1,2017-06-05,JLK,0001,2780-14642,-72.3895877,42.26946372,F,DIDN'T RECORD TIME OF VISUAL,1
CANNANNMA1,2017-05-30,ASJ,1054,2750-35080,-72.53484,42.31784,F,RP:X,1
DELUBILMA1,2017-05-28,JLK,1123,2651-43251,-72.583795,42.23721702,F,noData,1
BENNBILMA1,2017-05-25,JLK,1015,2651-43241,-72.66939,42.42968,F,"GRCA, PG:X",1
BENNBILMA1,2017-05-25,JLK,1015,2720-99642,-72.66887,42.4272,F,BCCH. R:BX,1
DOPPJANMA1,2017-05-24,ASJ,1220,2651-65619,-72.65498,42.28692,F,"OX, RY",1
DOPPJANMA1,2017-05-24,ASJ,1300,2780-93371,-72.65426,42.28606,F,"KO,X",1
LERMSUSMA2,2017-05-22,"JLK, SBL",0001,2780-93364,-72.48274,42.68182,F,"OR, X HOWR",1
DOYLPHIMA1,2017-05-21,"ASJ, JLK",1514,2720-99671,-72.67904799,42.26435336,F,noData,1
VERSMATMA1,2016-08-29,TMB,1045,2651-43219,-72.72076,42.35514,I,noData,99999
RICHALMA1,2016-08-07,TMB,0905,2651-43227,-72.58256,42.46045,I,noData,99999
MCKEERIMA1,2016-08-03,TMB,1222,2581-97917,-72.50082,42.65061,F,noData,1
BULLTHOMA1,2016-08-01,TMB,0830,2651-17181,99999,99999,I,noData,99999
WARRPAIMA1,2016-07-24,TMB,0855,2651-65620,-72.5278,42.40887,I,noData,99999
WARRPAIMA1,2016-07-24,TMB,1000,2660-85452,-72.52771,42.40899,I,noData,99999
LATHJANMA1,2016-07-24,SMB,1330,2651-43260,-72.53252,42.31632,F,noData,1
SHERALEMA1,2016-07-23,TMB,1230,2720-99688,-72.54079,42.09189,F,noData,1
KINGGEOMA1,2016-07-18,SMB,1330,2651-17152,-72.48867,42.07452,F,noData,1
BURNNIKMA1,2016-07-16,TMB,1234,2730-27576,-72.502724,42.122563,F,noData,1
ZEPKJANMA1,2016-07-14,TMB,1150,2561-86637,-72.67162,42.10316,F,noData,1
ZEPKJANMA1,2016-07-14,TMB,1204,2750-35089,-72.67165,42.10303,F,noData,1
ZEPKJANMA1,2016-07-14,TMB,1238,2291-44259,-72.66988,42.10244,F,noData,1
MATHLYNMA1,2016-07-13,TMB,0900,2651-43300,-72.69594,42.58263,I,noData,99999
GRIFRACMA1,2016-07-11,SBL,1000,2641-85630,99999,99999,I,noData,99999
PICKSALMA1,2016-07-11,TMB,1035,2750-34913,99999,99999,I,noData,99999
RINADAVMA1,2016-07-10,TMB,1230,2571-83052,-72.68148,42.0592,F,noData,1
DOYLPHIMA1,2016-07-08,SBL,1315,2651-43267,99999,99999,I,noData,99999
SURNSANMA1,2016-07-04,TMB,0730,1891-11058,-72.5309,42.36445,I,noData,99999
HAMMSHIMA1,2016-07-03,SMB,1215,2641-85669,99999,99999,F,noData,1
DOPPJANMA1,2016-07-01,SMB,1335,2571-83148,-72.65502,42.2873,F,noData,1
GAIEMELMA1,2016-06-26,SMB,1406,2291-44294,-72.56057,42.53246,F,noData,1
GAIEMELMA1,2016-06-26,SMB,1420,2371-04314,-72.56061,42.53224,F,noData,1
MERIMARMA1,2016-06-26,TMB,0830,2690-87789,-72.70177,42.31003,I,noData,99999
MERIMARMA1,2016-06-26,TMB,0835,2690-87794,-72.70177,42.31003,I,noData,99999
MERIMARMA1,2016-06-26,TMB,0835,2720-99664,-72.70177,42.31003,I,noData,99999
MERIMARMA1,2016-06-26,TMB,0835,2720-99665,-72.70177,42.31003,I,noData,99999
MERIMARMA1,2016-06-26,TMB,1335,2651-43264,-72.69973,42.31059,F,noData,1
GRIFRACMA1,2016-06-23,SMB,1401,2641-85630,-72.36902,42.2398,F,noData,1
CANNANNMA1,2016-06-21,SMB,1239,2641-85610,-72.53558,42.31897,F,noData,1
CANNANNMA1,2016-06-21,SMB,1239,2641-85611,-72.53558,42.31897,F,noData,1
ATHEJIMMA1,2016-06-20,SMB,1145,2651-43211,99999,99999,I,noData,99999
CANCYOLMA1,2016-06-19,TMB,1008,2571-83133,-72.57847,42.09783,I,noData,99999
WILLJUDMA1,2016-06-16,TMB,1240,1212-52839,99999,99999,F,noData,1
STEPJANMA1,2016-06-14,TMB,1217,2291-44253,99999,99999,F,noData,1
MALTELIMA1,2016-06-11,TMB,1253,2690-87934,99999,99999,F,noData,1
REIDLOLMA1,2016-06-08,TMB,1214,1352-63532,-72.62302,42.3167,F,noData,1
BAKENANMA1,2016-06-07,SMB,1315,2730-27519,99999,99999,F,noData,1
BAKENANMA1,2016-06-07,SMB,1320,2750-35037,99999,99999,F,noData,1
BAKENANMA1,2016-06-07,SMB,1352,2561-86610,99999,99999,I,noData,99999
RICHALMA1,2016-06-07,TMB,0845,2571-83116,-72.58256,42.46045,I,noData,99999
ROSEJOSMA1,2016-06-04,TMB,1100,2651-17111,-72.47962,42.37844,I,noData,99999
SINIKRIMA1,2016-06-03,RSG,1245,2750-35061,-72.57181,42.58568,F,noData,1
KELLSETMA1,2016-06-03,SMB,1330,2371-04380,-72.81305,42.08636,F,noData,1
KELLSETMA1,2016-06-03,SMB,1405,2371-04378,-72.81311,42.08639,F,noData,1
PAGEALLMA1,2016-05-31,RSG,1237,2750-35054,-72.52859,42.53548,F,noData,1
PIEPSUSMA1,2016-05-29,TMB,0001,1212-36680,-76.60584,42.12559,F,noData,1
PIEPSUSMA1,2016-05-29,TMB,0001,2651-17102,-72.60612,42.12531,F,noData,1
SHEAMARMA1,2016-05-28,SMB,1227,2651-17080,-72.60554,42.48123,F,noData,1
FORDSUSMA1,2016-05-27,SMB,1150,2571-83122,99999,99999,T,noData,99999
FORDSUSMA1,2016-05-27,TMB,1156,2720-99649,99999,99999,T,noData,99999
FORDSUSMA1,2016-05-27,TMB,1229,2720-99650,99999,99999,T,noData,99999
SPLAMARMA2,2016-05-20,SBL,1235,2571-83134,-72.67021,42.24997,F,noData,1
HILLSALMA1,2016-05-18,SMB,0954,2651-43230,99999,99999,I,noData,99999
HIGGBETMA1,2016-05-16,SBL,0001,1212-52862,99999,99999,T,noData,99999
MCKEERIMA1,2015-07-29,noData,0001,2581-97917,99999,99999,noData,noData,99999
KINGDAVMA1,2015-06-18,noData,0001,2720-99593,99999,99999,noData,noData,99999
MERIMARMA1,2015-06-13,noData,0001,2720-99505,99999,99999,noData,noData,99999
SHEAMARMA1,2015-06-10,noData,0001,2641-85667,99999,99999,noData,noData,99999
GAIEMELMA1,2015-06-07,noData,0001,2291-44294,99999,99999,noData,noData,99999
GAIEMELMA1,2015-06-07,noData,0001,2371-04314,99999,99999,noData,noData,99999
PRANSABMA1,2015-06-03,noData,0001,2641-85637,99999,99999,noData,noData,99999
PRANSABMA1,2015-06-03,noData,0001,2720-99541,99999,99999,noData,noData,99999
DELUBILMA1,2015-06-01,noData,0001,1352-63520,99999,99999,noData,neighbor's yard,99999
DELUBILMA1,2015-06-01,noData,0001,2531-91185,99999,99999,noData,neighbor's yard,99999
HODGBENMA1,2015-05-29,noData,0001,2641-85619,99999,99999,noData,noData,99999
HIGGBETMA1,2015-05-26,noData,0001,2651-17117,99999,99999,noData,noData,99999
BRIDNATMA1,2015-05-25,noData,0001,2561-86663,99999,99999,noData,across street in top of tree,99999
BAKENANMA1,2015-05-23,noData,0001,2730-27519,99999,99999,noData,noData,99999
REIDLOLMA1,2015-05-20,noData,0001,2651-17129,99999,99999,noData,across street in meadow,99999
LEWASUSMA1,2015-05-16,noData,0001,2641-85647,99999,99999,noData,noData,99999
WILLJUDMA1,2015-05-15,noData,0001,2561-86629,99999,99999,noData,noData,99999
KANEBRIMA1,2015-05-07,noData,0001,2730-27546,99999,99999,noData,noData,99999
BRIDNATMA1,2014-08-02,noData,0001,2660-85449,99999,99999,T,noData,99999
KINGDAVMA1,2014-07-31,noData,0001,2561-86691,99999,99999,T,noData,99999
KINGDAVMA1,2014-07-31,noData,0001,2690-87759,99999,99999,T,noData,99999
JORGJANMA1,2014-06-20,noData,0001,2561-86631,99999,99999,noData,noData,99999
LANGPETMA1,2014-06-19,noData,0001,2690-87918,99999,99999,T,noData,99999
WHELGWEMA1,2014-06-14,noData,0001,2690-87708,99999,99999,T,noData,99999
SINIKRIMA1,2014-06-11,noData,0001,2690-87732,99999,99999,T,noData,99999
CLARBRYMA1,2014-06-11,noData,0001,2690-87917,99999,99999,T,noData,99999
ROSEJOSMA1,2014-06-01,noData,0001,1891-11048,99999,99999,T,noData,99999
FAERHOWMA1,2014-05-29,noData,0001,2531-91126,99999,99999,T,noData,99999
PIEPSUSMA1,2014-05-27,noData,0001,1891-11091,99999,99999,T,noData,99999
SLONJOHMA1,2013-06-15,noData,0001,2531-91144,99999,99999,T,noData,99999
DUMBOPKDC1,2018-07-11,FAC,0623,2701-96088,0,0,I,KXYK,0
DUMBOPKDC1,2018-07-11,KME,0612,2701-96078,0,0,I,GXBK,0
DUMBOPKDC1,2018-07-11,KME,0628,2651-64694,0,0,I,RPOX,0
REIDLOLMA1,2018-07-04,HLC,0800,2731-55821,-72.6229,42.317,I,,0
BULLTHOMA1,2018-07-11,TAH,1100,2571-83226,-72.595,42.5794,F,Missing a purple band,1
BULLTHOMA1,2018-07-11,TAH,1208,2780-93355,-72.5943,42.5775,F,,1
NORTLAUGA1,2018-07-12,AMB,0858,2661-07927,33.9479,-84.3425,F,,1
test,2018-07-03,bse,0001,1234-56789,,,,,
MCKICAIMA1,2018-07-10,KMB,0852,2651-43550,0,0,I,,0
HAUSJIMPA1,2018-07-02,AMV,1100,2711-77886,79.9695,40.9082,F,,1
ONTAHOUDC1,2018-07-07,MAV,0712,GY-WX,38.5556,-77.023,I,,NA
MOSMCARMD1,2018-07-12,MAV,0712,PB-MX,39.0926,-76.4675,I,During Point Count,NA
KNIGSALVA1,2018-06-30,MAV,0920,2641-96852,-77.3204,38.3781,I,"Y , XO NOCA",NA
LAMMLAUFL1,2018-05-18,ERF,1005,2701-39057,,,I,,1
NATURTLFL1,2018-06-30,ERF,0845,2741-54456,,,I,,-
PFEIJOHFL1,2018-06-12,ERF,0810,2711-54391,-,-,I,,-
WELLBREFL1,2018-06-04,ERF,0942,2701-39187,,,I,,1
WINTCHAFL1,2018-06-28,erf,0937,2701-39109,,,I,,1
FULLPAMFL1,2018-06-26,ERF,0720,2750-63724,,,I,,1
INGRBENFL1,2018-05-30,ERF,0840,2711-59398,,,I,,
ADAMVICFL1,2018-05-16,ERF,0710,2701-39158,,,I,,
ADAMVICFL1,2018-05-16,ERF,0745,2730-24959,,,I,,
DUMBOPKDC1,2018-07-16,GRD,0800,2651-64693,NA,NA,I,WPYX,0
DUMBOPKDC1,2018-07-16,GRD,0836,2701-96019,NA,NA,I,WXBY,0
DUMBOPKDC1,2018-07-16,FAC,0559,2651-64694,NA,NA,I,RPOX,0
DUMBOPKDC1,2018-07-16,FAC,0608,2701-96078,NA,NA,I,"GXBK, carrying food over wall towards Dumbarton gardens.",0
GOCHJOAMD1,2018-07-13,MAV,1014,2301-56985,-76.5796,39.653,F,Male NOCA,1
CHERNADFL1,2018-06-28,ERF,0750,2641-96621,-82.58455,29.62748,F,,1
CHERNADFL1,2018-06-28,ERF,0820,2711-54395,-82.28505,29.62845,F,NA,1
CHERNADFL1,2018-06-28,ERF,0820,2711-54396,-82.28505,29.62845,F,NA,1
CHURCARFL1,2018-06-05,ERF,0950,2701-39139,,,I,,1
CHURCARFL1,2018-06-05,ERF,1020,1372-29308,-82.31787,29.66999,F,NA,1
DOUGSANFL1,2018-05-22,ERF,0750,2711-54358,,,I,,
DOUGSANFL1,2018-05-22,ERF,0815,2730-24942,NA,NA,I,NA,NA
DOUGSANFL1,2018-05-22,ERF,0815,2730-24943,NA,NA,I,NA,NA
DOUGSANFL1,2018-05-22,ERF,0840,2701-39143,NA,NA,I,NA,NA
DOUGSANFL1,2018-05-22,ERF,0852,2730-24941,NA,NA,I,NA,NA
STEPJANMA1,2018-07-15,TAH,1110,2291-44253,-72.5325,42.5374,F,,1
STEPJANMA1,2018-07-15,TAH,1209,2571-83085,-72.5336,42.5371,F,Missing purple band.,1
WILLJIMFL1,2018-06-02,ERF,0750,2730-24928,,,I,,
WILLJIMFL1,2018-06-02,ERF,0850,2711-54329,NA,NA,I,NA,NA
WATSJOSFL1,2018-06-16,ERF,0645,2331-09364,,,I,X only,
WATSJOSFL1,2018-06-16,ERF,0650,2701-39193,NA,NA,I,X only,NA
WATSJOSFL1,2018-06-16,ERF,0805,2741-54461,NA,NA,I,NA,NA
STEPGREFL1,2018-04-16,ERF,0812,1372-29317,,,I,,-
STEPGREFL1,2018-04-16,ERF,0938,2750-63727,,,I,,1
STEPGREFL1,2018-04-16,ERF,0957,2701-39191,,,I,,1
SHAHMAUFL1,2018-05-20,ERF,0640,1372-29310,,,I,,
SHAHMAUFL1,2018-05-20,ERF,0745,2711-54378,NA,NA,I,NA,NA
